GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08
1400000US13073030105,13073030105,"Census Tract 301.05, Columbia County, Georgia",5864,614,30,52,250,170,246,234,398,476,250,236,0,19,4690,662
1400000US13073030106,13073030106,"Census Tract 301.06, Columbia County, Georgia",3729,384,179,168,275,206,297,221,140,198,462,359,81,121,2295,437
1400000US13073030201,13073030201,"Census Tract 302.01, Columbia County, Georgia",6559,718,331,267,66,65,190,170,243,164,538,413,211,247,4980,773
1400000US13073030202,13073030202,"Census Tract 302.02, Columbia County, Georgia",3080,251,172,130,276,153,63,71,357,280,317,190,99,82,1796,250
1400000US13073030203,13073030203,"Census Tract 302.03, Columbia County, Georgia",6138,514,361,208,146,125,156,161,378,297,185,125,580,368,4332,551
1400000US13073030302,13073030302,"Census Tract 303.02, Columbia County, Georgia",9729,767,193,132,576,429,204,149,220,213,406,256,313,195,7817,899
1400000US13073030304,13073030304,"Census Tract 303.04, Columbia County, Georgia",6180,486,128,172,154,117,31,53,308,279,79,92,186,138,5294,510
1400000US13073030306,13073030306,"Census Tract 303.06, Columbia County, Georgia",4343,609,158,123,72,103,31,35,0,13,106,92,155,150,3821,630
1400000US13073030307,13073030307,"Census Tract 303.07, Columbia County, Georgia",7057,584,94,93,122,86,382,395,143,173,0,19,189,187,6127,720
1400000US13073030308,13073030308,"Census Tract 303.08, Columbia County, Georgia",8884,698,250,276,0,19,0,19,226,295,129,126,108,122,8171,827
1400000US13073030309,13073030309,"Census Tract 303.09, Columbia County, Georgia",8793,797,209,139,293,208,0,19,138,112,23,36,49,63,8081,842
1400000US13073030401,13073030401,"Census Tract 304.01, Columbia County, Georgia",2361,316,281,128,23,28,96,161,108,129,83,111,68,118,1702,326
1400000US13073030402,13073030402,"Census Tract 304.02, Columbia County, Georgia",8080,814,441,256,387,280,437,538,241,248,261,229,48,57,6265,644
1400000US13073030503,13073030503,"Census Tract 305.03, Columbia County, Georgia",7050,675,584,269,819,525,422,308,659,336,405,249,189,156,3972,589
1400000US13073030504,13073030504,"Census Tract 305.04, Columbia County, Georgia",3201,316,63,51,299,236,181,210,124,81,299,150,53,66,2182,313
1400000US13073030505,13073030505,"Census Tract 305.05, Columbia County, Georgia",5647,573,124,90,376,266,85,100,262,175,1455,664,358,291,2987,598
1400000US13073030506,13073030506,"Census Tract 305.06, Columbia County, Georgia",10714,860,560,321,1098,582,614,346,389,191,691,275,314,242,7048,816
1400000US13073030603,13073030603,"Census Tract 306.03, Columbia County, Georgia",3983,434,202,172,170,157,219,148,120,103,753,337,61,54,2458,457
1400000US13075960100,13075960100,"Census Tract 9601, Cook County, Georgia",1944,273,229,121,328,185,46,32,93,70,111,82,60,51,1077,220
1400000US13075960200,13075960200,"Census Tract 9602, Cook County, Georgia",4010,380,209,136,947,285,229,169,447,177,286,187,167,143,1725,302
1400000US13075960300,13075960300,"Census Tract 9603, Cook County, Georgia",5858,463,462,252,585,284,360,216,167,171,567,324,186,131,3531,565
1400000US13075960400,13075960400,"Census Tract 9604, Cook County, Georgia",5004,417,357,196,702,336,424,166,275,166,396,249,17,25,2833,396
1400000US13077170100,13077170100,"Census Tract 1701, Coweta County, Georgia",7554,548,127,110,1193,653,130,112,118,99,401,224,555,292,5030,557
1400000US13077170200,13077170200,"Census Tract 1702, Coweta County, Georgia",6589,672,907,514,396,162,572,516,136,101,440,224,507,402,3631,471
1400000US13077170303,13077170303,"Census Tract 1703.03, Coweta County, Georgia",4966,406,207,193,187,145,152,136,73,69,144,153,79,97,4124,434
1400000US13077170304,13077170304,"Census Tract 1703.04, Coweta County, Georgia",6430,410,85,95,175,120,257,204,470,409,153,111,406,364,4884,515
1400000US13077170305,13077170305,"Census Tract 1703.05, Coweta County, Georgia",8396,756,548,275,1038,604,287,296,1156,606,939,543,115,109,4313,668
1400000US13077170306,13077170306,"Census Tract 1703.06, Coweta County, Georgia",7624,720,397,276,432,316,333,364,152,144,537,351,358,349,5415,617
1400000US13077170402,13077170402,"Census Tract 1704.02, Coweta County, Georgia",8596,609,333,256,253,251,140,120,142,156,512,335,93,118,7123,786
1400000US13077170403,13077170403,"Census Tract 1704.03, Coweta County, Georgia",4000,424,150,167,0,13,289,230,45,47,222,195,111,151,3183,496
1400000US13077170404,13077170404,"Census Tract 1704.04, Coweta County, Georgia",5829,368,109,118,80,127,0,19,109,114,147,188,75,119,5309,482
1400000US13077170405,13077170405,"Census Tract 1704.05, Coweta County, Georgia",7084,440,468,494,384,371,308,357,299,294,546,321,57,77,5022,582
1400000US13077170406,13077170406,"Census Tract 1704.06, Coweta County, Georgia",3516,232,0,13,56,77,72,79,40,71,180,145,165,234,3003,361
1400000US13077170501,13077170501,"Census Tract 1705.01, Coweta County, Georgia",6594,534,183,130,269,160,274,223,430,380,162,104,377,402,4899,627
1400000US13077170502,13077170502,"Census Tract 1705.02, Coweta County, Georgia",5703,580,249,187,319,298,298,274,169,133,414,297,97,96,4157,675
1400000US13077170503,13077170503,"Census Tract 1705.03, Coweta County, Georgia",5583,408,429,335,156,98,253,282,69,67,121,129,59,66,4496,594
1400000US13077170601,13077170601,"Census Tract 1706.01, Coweta County, Georgia",6471,823,1540,796,544,322,597,434,319,162,843,497,52,67,2576,642
1400000US13077170602,13077170602,"Census Tract 1706.02, Coweta County, Georgia",8173,610,82,66,70,88,178,129,129,124,96,137,42,54,7576,643
1400000US13077170603,13077170603,"Census Tract 1706.03, Coweta County, Georgia",5406,384,0,19,168,169,196,217,259,328,308,230,104,113,4371,546
1400000US13077170700,13077170700,"Census Tract 1707, Coweta County, Georgia",6955,551,926,362,826,409,340,180,181,123,985,435,84,58,3613,526
1400000US13077170801,13077170801,"Census Tract 1708.01, Coweta County, Georgia",5875,527,166,135,705,295,191,127,373,203,352,172,52,42,4036,545
1400000US13077170802,13077170802,"Census Tract 1708.02, Coweta County, Georgia",4732,436,420,302,268,213,135,123,286,166,597,334,30,34,2996,494
1400000US13079070100,13079070100,"Census Tract 701, Crawford County, Georgia",3314,382,628,215,444,217,262,159,117,67,190,110,81,93,1592,369
1400000US13079070201,13079070201,"Census Tract 702.01, Crawford County, Georgia",5426,477,263,227,353,228,259,231,251,210,532,328,78,79,3690,559
1400000US13079070202,13079070202,"Census Tract 702.02, Crawford County, Georgia",3818,399,563,323,445,267,94,124,325,290,294,274,122,163,1975,408
1400000US13081010100,13081010100,"Census Tract 101, Crisp County, Georgia",4486,439,306,238,937,446,414,214,143,106,555,294,114,118,2017,460
1400000US13081010201,13081010201,"Census Tract 102.01, Crisp County, Georgia",5428,712,1169,471,881,332,355,201,465,301,520,395,133,139,1905,469
1400000US13081010202,13081010202,"Census Tract 102.02, Crisp County, Georgia",2553,506,565,358,290,207,338,336,142,88,34,54,0,13,1184,277
1400000US13081010300,13081010300,"Census Tract 103, Crisp County, Georgia",4060,506,735,377,659,354,166,179,225,174,160,103,72,116,2043,415
1400000US13081010400,13081010400,"Census Tract 104, Crisp County, Georgia",4436,442,801,352,469,311,66,64,133,115,444,258,30,39,2493,421
1400000US13081010500,13081010500,"Census Tract 105, Crisp County, Georgia",1809,288,43,29,258,232,38,26,347,162,222,100,7,12,894,226
1400000US13083040101,13083040101,"Census Tract 401.01, Dade County, Georgia",5170,445,757,302,505,341,252,182,410,235,210,147,57,60,2979,446
1400000US13083040102,13083040102,"Census Tract 401.02, Dade County, Georgia",3251,361,223,141,271,132,107,108,128,88,116,73,69,59,2337,378
1400000US13083040200,13083040200,"Census Tract 402, Dade County, Georgia",4273,378,269,152,276,162,243,194,266,168,422,166,345,252,2452,428
1400000US13083040300,13083040300,"Census Tract 403, Dade County, Georgia",2737,256,55,43,180,89,70,76,139,128,295,164,128,116,1870,289
1400000US13085970100,13085970100,"Census Tract 9701, Dawson County, Georgia",6948,526,272,128,664,280,396,230,161,87,525,241,168,101,4762,529
1400000US13085970201,13085970201,"Census Tract 9702.01, Dawson County, Georgia",7166,740,362,220,660,453,254,235,409,306,198,117,84,81,5199,695
1400000US13085970202,13085970202,"Census Tract 9702.02, Dawson County, Georgia",7750,477,514,315,526,339,326,197,508,279,1246,731,137,89,4493,610
1400000US13087970100,13087970100,"Census Tract 9701, Decatur County, Georgia",3595,399,415,238,416,192,123,97,132,111,269,174,136,122,2104,367
1400000US13087970200,13087970200,"Census Tract 9702, Decatur County, Georgia",2940,389,399,245,273,200,216,101,131,107,256,182,68,62,1597,327
1400000US13087970300,13087970300,"Census Tract 9703, Decatur County, Georgia",6250,623,896,454,922,458,431,194,347,248,636,354,69,74,2949,576
1400000US13087970400,13087970400,"Census Tract 9704, Decatur County, Georgia",4339,497,1331,502,502,188,250,250,219,112,290,179,31,38,1716,423
1400000US13087970600,13087970600,"Census Tract 9706, Decatur County, Georgia",5512,502,526,369,788,462,787,484,217,140,420,193,232,229,2542,444
1400000US13087970700,13087970700,"Census Tract 9707, Decatur County, Georgia",1534,238,67,56,141,131,51,40,70,54,229,118,27,33,949,245
1400000US13087970800,13087970800,"Census Tract 9708, Decatur County, Georgia",2434,288,698,276,320,144,278,114,43,38,136,98,118,92,841,232
1400000US13089020100,13089020100,"Census Tract 201, DeKalb County, Georgia",1720,213,20,20,11,17,6,11,0,13,0,13,39,55,1644,214
1400000US13089020200,13089020200,"Census Tract 202, DeKalb County, Georgia",2057,240,78,77,125,73,48,43,66,49,40,33,9,13,1691,222
1400000US13089020300,13089020300,"Census Tract 203, DeKalb County, Georgia",3730,348,61,41,206,100,25,28,0,13,106,78,48,50,3284,341
1400000US13089020400,13089020400,"Census Tract 204, DeKalb County, Georgia",2564,209,119,70,130,114,27,31,46,60,59,52,36,49,2147,227
1400000US13089020500,13089020500,"Census Tract 205, DeKalb County, Georgia",2873,355,400,235,253,144,207,156,207,140,171,95,172,167,1463,319
1400000US13089020600,13089020600,"Census Tract 206, DeKalb County, Georgia",1687,288,352,223,263,179,131,85,28,27,17,18,27,35,869,174
1400000US13089020700,13089020700,"Census Tract 207, DeKalb County, Georgia",1991,236,122,86,240,107,29,46,228,131,173,175,0,13,1199,280
1400000US13089020801,13089020801,"Census Tract 208.01, DeKalb County, Georgia",2436,243,44,61,284,183,36,34,140,147,162,166,63,60,1707,246
1400000US13089020802,13089020802,"Census Tract 208.02, DeKalb County, Georgia",3823,341,210,149,546,243,174,92,150,133,225,143,49,57,2469,394
1400000US13089020900,13089020900,"Census Tract 209, DeKalb County, Georgia",5802,546,357,197,597,302,793,852,263,207,165,194,196,140,3431,573
1400000US13089021101,13089021101,"Census Tract 211.01, DeKalb County, Georgia",3359,252,3,4,184,135,24,29,29,47,131,141,45,71,2943,280
1400000US13089021102,13089021102,"Census Tract 211.02, DeKalb County, Georgia",4122,398,147,123,318,165,102,76,35,34,114,87,0,13,3406,387
1400000US13089021202,13089021202,"Census Tract 212.02, DeKalb County, Georgia",6556,378,290,236,82,53,74,69,17,20,38,35,6,11,6049,319
1400000US13089021204,13089021204,"Census Tract 212.04, DeKalb County, Georgia",3641,493,599,260,1093,368,498,245,652,273,327,212,76,68,396,186
1400000US13089021208,13089021208,"Census Tract 212.08, DeKalb County, Georgia",2964,367,236,234,220,182,60,57,68,72,127,106,6,10,2247,316
1400000US13089021209,13089021209,"Census Tract 212.09, DeKalb County, Georgia",4714,320,342,213,128,66,152,162,40,37,270,175,82,74,3700,320
1400000US13089021210,13089021210,"Census Tract 212.10, DeKalb County, Georgia",5635,316,86,98,71,73,14,24,39,48,62,67,0,19,5363,319
1400000US13089021211,13089021211,"Census Tract 212.11, DeKalb County, Georgia",4581,377,16,18,27,25,39,41,83,82,104,69,39,44,4273,403
1400000US13089021213,13089021213,"Census Tract 212.13, DeKalb County, Georgia",3368,205,10,16,58,66,0,13,0,13,66,92,30,40,3204,239
1400000US13089021214,13089021214,"Census Tract 212.14, DeKalb County, Georgia",6320,429,163,163,255,194,0,19,13,20,97,132,27,43,5765,472
1400000US13089021215,13089021215,"Census Tract 212.15, DeKalb County, Georgia",5283,567,272,350,128,132,0,19,68,96,353,427,0,19,4462,460
1400000US13089021216,13089021216,"Census Tract 212.16, DeKalb County, Georgia",7761,689,365,187,808,702,67,59,171,110,432,312,153,195,5765,706
1400000US13089021217,13089021217,"Census Tract 212.17, DeKalb County, Georgia",2623,320,182,158,86,76,22,27,235,323,86,56,0,13,2012,391
1400000US13089021218,13089021218,"Census Tract 212.18, DeKalb County, Georgia",5013,609,103,104,324,260,125,112,16,27,471,316,47,73,3927,655
1400000US13089021301,13089021301,"Census Tract 213.01, DeKalb County, Georgia",3160,457,210,106,514,390,409,218,231,130,138,112,73,73,1585,414
1400000US13089021303,13089021303,"Census Tract 213.03, DeKalb County, Georgia",5953,538,736,295,1234,462,265,137,508,248,573,293,193,143,2444,490
1400000US13089021305,13089021305,"Census Tract 213.05, DeKalb County, Georgia",4965,617,438,324,929,557,26,43,357,310,188,169,178,200,2849,649
1400000US13089021306,13089021306,"Census Tract 213.06, DeKalb County, Georgia",4844,601,635,382,810,401,498,350,356,242,360,229,37,39,2148,415
1400000US13089021307,13089021307,"Census Tract 213.07, DeKalb County, Georgia",4481,769,655,268,560,575,428,270,297,331,747,558,74,82,1720,531
1400000US13089021308,13089021308,"Census Tract 213.08, DeKalb County, Georgia",4171,731,275,219,525,410,313,291,313,200,844,569,123,164,1778,361
1400000US13089021405,13089021405,"Census Tract 214.05, DeKalb County, Georgia",3927,401,24,26,478,396,80,70,89,68,175,206,38,30,3043,392
1400000US13089021409,13089021409,"Census Tract 214.09, DeKalb County, Georgia",3697,1204,1317,615,123,91,259,356,0,13,83,84,665,1007,1250,533
1400000US13089021410,13089021410,"Census Tract 214.10, DeKalb County, Georgia",4721,639,337,208,1308,522,349,317,519,322,347,227,235,180,1626,232
1400000US13089021411,13089021411,"Census Tract 214.11, DeKalb County, Georgia",3262,403,210,118,77,102,33,39,139,98,255,227,32,41,2516,437
1400000US13089021412,13089021412,"Census Tract 214.12, DeKalb County, Georgia",3093,307,123,136,148,112,31,36,0,13,109,136,137,151,2545,314
1400000US13089021413,13089021413,"Census Tract 214.13, DeKalb County, Georgia",4289,731,275,197,1329,630,563,322,547,315,605,395,0,13,970,292
1400000US13089021414,13089021414,"Census Tract 214.14, DeKalb County, Georgia",3041,524,287,221,440,229,378,253,85,67,175,223,181,144,1495,493
1400000US13089021415,13089021415,"Census Tract 214.15, DeKalb County, Georgia",3855,463,319,296,339,377,128,130,328,230,97,74,11,19,2633,351
1400000US13089021416,13089021416,"Census Tract 214.16, DeKalb County, Georgia",3125,676,285,179,219,177,330,286,450,434,325,320,58,49,1458,443
1400000US13089021417,13089021417,"Census Tract 214.17, DeKalb County, Georgia",5188,844,1027,715,961,621,612,425,159,174,210,216,269,308,1950,460
1400000US13089021502,13089021502,"Census Tract 215.02, DeKalb County, Georgia",4182,384,361,192,233,128,122,104,86,67,210,128,8,13,3162,335
1400000US13089021503,13089021503,"Census Tract 215.03, DeKalb County, Georgia",3786,425,234,205,186,124,364,277,271,231,350,296,128,134,2253,377
1400000US13089021504,13089021504,"Census Tract 215.04, DeKalb County, Georgia",5052,444,806,274,649,302,59,42,122,73,53,42,70,62,3293,402
1400000US13089021602,13089021602,"Census Tract 216.02, DeKalb County, Georgia",4161,279,307,177,26,41,61,51,49,78,89,61,25,28,3604,295
1400000US13089021603,13089021603,"Census Tract 216.03, DeKalb County, Georgia",4886,441,410,268,183,97,132,81,81,70,76,82,33,35,3971,384
1400000US13089021604,13089021604,"Census Tract 216.04, DeKalb County, Georgia",3022,190,37,47,36,58,6,13,0,13,84,69,14,21,2845,239
1400000US13089021605,13089021605,"Census Tract 216.05, DeKalb County, Georgia",5345,794,608,504,319,234,71,70,64,60,540,404,89,128,3654,488
1400000US13089021703,13089021703,"Census Tract 217.03, DeKalb County, Georgia",4904,256,125,85,343,167,146,161,0,13,63,45,31,35,4196,322
1400000US13089021704,13089021704,"Census Tract 217.04, DeKalb County, Georgia",5072,606,146,89,65,53,299,269,67,73,31,50,42,51,4422,658
1400000US13089021705,13089021705,"Census Tract 217.05, DeKalb County, Georgia",4496,519,388,175,522,405,174,112,84,71,262,208,168,139,2898,501
1400000US13089021706,13089021706,"Census Tract 217.06, DeKalb County, Georgia",5955,633,338,462,226,233,138,108,34,39,334,364,128,105,4757,475
1400000US13089021805,13089021805,"Census Tract 218.05, DeKalb County, Georgia",6165,697,283,282,538,461,569,575,440,284,424,315,161,134,3750,531
1400000US13089021806,13089021806,"Census Tract 218.06, DeKalb County, Georgia",5566,515,627,480,632,448,380,248,364,238,325,249,160,191,3078,475
1400000US13089021808,13089021808,"Census Tract 218.08, DeKalb County, Georgia",4490,298,70,43,36,34,145,114,10,17,281,221,134,118,3814,284
1400000US13089021809,13089021809,"Census Tract 218.09, DeKalb County, Georgia",6537,413,120,83,212,213,281,378,49,65,420,230,14,22,5441,568
1400000US13089021810,13089021810,"Census Tract 218.10, DeKalb County, Georgia",5098,432,47,47,108,116,9,13,74,66,117,102,69,98,4674,430
1400000US13089021812,13089021812,"Census Tract 218.12, DeKalb County, Georgia",2452,281,108,93,52,41,324,216,122,102,227,155,0,13,1619,312
1400000US13089021813,13089021813,"Census Tract 218.13, DeKalb County, Georgia",2361,527,407,302,577,361,463,410,35,53,47,57,0,13,832,293
1400000US13089021814,13089021814,"Census Tract 218.14, DeKalb County, Georgia",7158,781,834,496,937,508,1309,664,616,412,369,315,335,321,2758,537
1400000US13089021906,13089021906,"Census Tract 219.06, DeKalb County, Georgia",5646,546,459,181,334,247,434,285,219,139,627,461,52,43,3521,600
1400000US13089021907,13089021907,"Census Tract 219.07, DeKalb County, Georgia",8353,618,394,271,850,471,90,92,151,154,580,426,84,88,6204,708
1400000US13089021908,13089021908,"Census Tract 219.08, DeKalb County, Georgia",5154,722,1192,437,780,434,361,171,240,215,415,349,235,187,1931,452
1400000US13089021909,13089021909,"Census Tract 219.09, DeKalb County, Georgia",5090,644,564,360,629,370,409,260,489,292,255,212,205,337,2539,471
1400000US13089021910,13089021910,"Census Tract 219.10, DeKalb County, Georgia",4676,470,388,347,321,292,127,148,244,183,324,206,43,35,3229,493
1400000US13089021911,13089021911,"Census Tract 219.11, DeKalb County, Georgia",2217,476,155,160,549,499,239,158,169,195,193,157,27,43,885,413
1400000US13089021912,13089021912,"Census Tract 219.12, DeKalb County, Georgia",3383,330,54,72,177,164,23,27,21,35,150,115,111,117,2847,287
1400000US13089021913,13089021913,"Census Tract 219.13, DeKalb County, Georgia",4589,707,415,284,668,411,239,172,408,262,958,405,30,48,1871,490
1400000US13089022001,13089022001,"Census Tract 220.01, DeKalb County, Georgia",4513,443,394,329,683,451,90,59,88,79,488,360,147,112,2623,274
1400000US13089022004,13089022004,"Census Tract 220.04, DeKalb County, Georgia",5291,638,374,244,975,472,26,41,545,347,613,290,22,37,2736,621
1400000US13089022005,13089022005,"Census Tract 220.05, DeKalb County, Georgia",3688,423,544,381,650,324,219,129,209,164,225,170,151,140,1690,309
1400000US13089022007,13089022007,"Census Tract 220.07, DeKalb County, Georgia",4070,417,679,343,647,339,544,314,264,190,580,294,9,14,1347,439
1400000US13089022008,13089022008,"Census Tract 220.08, DeKalb County, Georgia",7810,844,1939,779,1802,593,330,223,768,428,322,189,427,351,2222,637
1400000US13089022009,13089022009,"Census Tract 220.09, DeKalb County, Georgia",5515,605,1091,516,1066,564,72,76,714,349,595,308,168,123,1809,419
1400000US13089022010,13089022010,"Census Tract 220.10, DeKalb County, Georgia",2314,471,422,268,809,546,223,170,173,152,12,21,0,13,675,202
1400000US13089022100,13089022100,"Census Tract 221, DeKalb County, Georgia",4157,457,1205,469,659,377,195,142,154,124,206,114,35,47,1703,338
1400000US13089022203,13089022203,"Census Tract 222.03, DeKalb County, Georgia",1968,450,216,158,151,118,493,449,79,72,50,60,19,25,960,298
1400000US13089022204,13089022204,"Census Tract 222.04, DeKalb County, Georgia",5470,709,605,325,1021,550,478,351,385,285,392,441,59,59,2530,596
1400000US13089022301,13089022301,"Census Tract 223.01, DeKalb County, Georgia",5763,449,582,252,261,146,315,148,250,127,356,172,102,59,3897,478
1400000US13089022302,13089022302,"Census Tract 223.02, DeKalb County, Georgia",4397,448,326,229,345,256,310,387,117,98,255,186,193,221,2851,370
1400000US13089022401,13089022401,"Census Tract 224.01, DeKalb County, Georgia",4123,398,361,181,114,110,123,167,44,41,79,43,0,13,3402,353
1400000US13089022402,13089022402,"Census Tract 224.02, DeKalb County, Georgia",1587,293,400,228,191,200,58,59,34,36,73,44,20,27,811,144
1400000US13089022403,13089022403,"Census Tract 224.03, DeKalb County, Georgia",4009,363,168,116,12,17,61,53,47,46,37,36,71,75,3613,378
1400000US13089022500,13089022500,"Census Tract 225, DeKalb County, Georgia",5262,325,589,346,637,328,174,155,101,79,165,145,60,59,3536,376
1400000US13089022600,13089022600,"Census Tract 226, DeKalb County, Georgia",5787,311,417,237,183,92,78,51,207,105,325,170,326,345,4251,529
1400000US13089022700,13089022700,"Census Tract 227, DeKalb County, Georgia",4025,322,175,167,170,107,19,22,43,42,132,151,75,101,3411,371
1400000US13089022800,13089022800,"Census Tract 228, DeKalb County, Georgia",3354,300,196,110,333,224,125,177,20,27,156,118,22,33,2502,332
1400000US13089022900,13089022900,"Census Tract 229, DeKalb County, Georgia",3453,386,222,179,140,120,447,342,191,133,266,141,20,31,2167,267
1400000US13089023000,13089023000,"Census Tract 230, DeKalb County, Georgia",2019,168,110,70,86,74,36,46,32,41,37,34,0,13,1718,174
1400000US13089023101,13089023101,"Census Tract 231.01, DeKalb County, Georgia",3753,491,376,191,372,197,198,112,419,234,278,143,67,75,2043,398
1400000US13089023102,13089023102,"Census Tract 231.02, DeKalb County, Georgia",3105,268,339,153,338,198,231,229,178,124,211,133,54,49,1754,230
1400000US13089023107,13089023107,"Census Tract 231.07, DeKalb County, Georgia",3721,604,610,382,549,275,86,83,368,305,525,298,46,43,1537,390
1400000US13089023108,13089023108,"Census Tract 231.08, DeKalb County, Georgia",4941,653,654,392,1146,494,391,256,172,139,177,151,204,211,2197,480
1400000US13089023111,13089023111,"Census Tract 231.11, DeKalb County, Georgia",1618,250,217,237,90,85,0,13,68,91,281,156,0,13,962,238
1400000US13089023112,13089023112,"Census Tract 231.12, DeKalb County, Georgia",4404,590,803,504,852,412,201,217,322,167,420,313,30,44,1776,368
1400000US13089023113,13089023113,"Census Tract 231.13, DeKalb County, Georgia",3641,504,357,159,989,546,232,202,452,256,166,99,53,63,1392,310
1400000US13089023114,13089023114,"Census Tract 231.14, DeKalb County, Georgia",2394,289,87,93,74,82,14,23,467,234,11,19,59,110,1682,336
1400000US13089023115,13089023115,"Census Tract 231.15, DeKalb County, Georgia",4,3,2,5,2,4,0,13,0,13,0,13,0,13,0,13
1400000US13089023204,13089023204,"Census Tract 232.04, DeKalb County, Georgia",7528,777,794,792,807,567,322,347,139,176,721,424,470,359,4275,723
1400000US13089023206,13089023206,"Census Tract 232.06, DeKalb County, Georgia",7541,782,877,565,545,325,631,331,360,273,489,350,309,205,4330,682
1400000US13089023208,13089023208,"Census Tract 232.08, DeKalb County, Georgia",6319,585,540,280,243,199,541,281,369,332,457,281,161,141,4008,641
1400000US13089023209,13089023209,"Census Tract 232.09, DeKalb County, Georgia",5353,545,363,357,372,370,184,186,191,132,620,367,37,58,3586,475
1400000US13089023210,13089023210,"Census Tract 232.10, DeKalb County, Georgia",7099,799,664,396,643,474,307,213,105,141,1090,553,16,26,4274,769
1400000US13089023211,13089023211,"Census Tract 232.11, DeKalb County, Georgia",3124,405,148,158,61,56,98,96,76,77,248,272,29,32,2464,453
1400000US13089023212,13089023212,"Census Tract 232.12, DeKalb County, Georgia",3717,478,142,109,322,246,120,110,294,275,254,152,376,257,2209,417
1400000US13089023213,13089023213,"Census Tract 232.13, DeKalb County, Georgia",5730,650,436,332,557,426,445,281,133,151,574,377,84,129,3501,635
1400000US13089023214,13089023214,"Census Tract 232.14, DeKalb County, Georgia",4684,893,504,253,86,89,224,188,353,253,445,273,191,180,2881,796
1400000US13089023303,13089023303,"Census Tract 233.03, DeKalb County, Georgia",6589,668,834,354,647,181,412,301,332,172,891,299,57,41,3416,525
1400000US13089023306,13089023306,"Census Tract 233.06, DeKalb County, Georgia",7416,712,58,48,929,529,229,191,153,125,393,326,443,350,5211,856
1400000US13089023309,13089023309,"Census Tract 233.09, DeKalb County, Georgia",10394,971,905,459,1456,651,317,245,265,289,967,407,547,292,5937,969
1400000US13089023310,13089023310,"Census Tract 233.10, DeKalb County, Georgia",8489,904,1358,800,1138,448,275,182,484,454,779,400,515,444,3940,644
1400000US13089023311,13089023311,"Census Tract 233.11, DeKalb County, Georgia",4442,708,65,102,866,770,94,129,368,399,83,122,0,13,2966,434
1400000US13089023312,13089023312,"Census Tract 233.12, DeKalb County, Georgia",9612,861,760,559,1009,488,467,428,301,311,661,381,246,165,6168,827
1400000US13089023313,13089023313,"Census Tract 233.13, DeKalb County, Georgia",4358,532,374,254,494,295,62,73,258,169,194,118,369,262,2607,539
1400000US13089023314,13089023314,"Census Tract 233.14, DeKalb County, Georgia",5349,621,219,123,318,200,226,177,743,492,562,460,203,284,3078,608
1400000US13089023315,13089023315,"Census Tract 233.15, DeKalb County, Georgia",5209,481,209,267,133,126,122,104,213,191,756,484,445,438,3331,522
1400000US13089023316,13089023316,"Census Tract 233.16, DeKalb County, Georgia",8220,631,153,113,80,74,586,461,364,322,384,287,514,543,6139,754
1400000US13089023410,13089023410,"Census Tract 234.10, DeKalb County, Georgia",3344,490,295,147,597,307,221,167,469,241,381,210,131,146,1250,235
1400000US13089023411,13089023411,"Census Tract 234.11, DeKalb County, Georgia",4112,457,309,148,709,377,79,89,114,112,560,396,153,166,2188,407
1400000US13089023412,13089023412,"Census Tract 234.12, DeKalb County, Georgia",6457,895,452,315,662,352,100,90,434,311,894,543,198,206,3717,707
1400000US13089023413,13089023413,"Census Tract 234.13, DeKalb County, Georgia",3551,379,58,69,166,126,387,241,151,182,404,265,258,263,2127,317
1400000US13089023414,13089023414,"Census Tract 234.14, DeKalb County, Georgia",6813,875,695,451,828,683,410,483,75,75,193,185,329,305,4283,851
1400000US13089023416,13089023416,"Census Tract 234.16, DeKalb County, Georgia",7111,561,337,175,557,338,242,246,214,174,290,161,172,171,5299,620
1400000US13089023418,13089023418,"Census Tract 234.18, DeKalb County, Georgia",16072,1197,708,482,1364,642,1283,843,269,215,1596,950,493,351,10359,1313
1400000US13089023419,13089023419,"Census Tract 234.19, DeKalb County, Georgia",9307,682,652,497,93,70,440,389,167,158,655,535,374,345,6926,804
1400000US13089023421,13089023421,"Census Tract 234.21, DeKalb County, Georgia",9055,705,1311,572,1191,681,889,591,439,421,182,135,196,249,4847,775
1400000US13089023422,13089023422,"Census Tract 234.22, DeKalb County, Georgia",4788,670,321,380,310,278,132,130,189,136,91,138,110,153,3635,544
1400000US13089023423,13089023423,"Census Tract 234.23, DeKalb County, Georgia",8289,643,339,150,467,317,631,399,244,218,624,430,47,51,5937,775
1400000US13089023424,13089023424,"Census Tract 234.24, DeKalb County, Georgia",5871,568,151,100,486,281,158,203,56,63,1131,727,64,86,3825,641
1400000US13089023425,13089023425,"Census Tract 234.25, DeKalb County, Georgia",5208,722,305,176,357,259,0,19,128,124,70,112,38,46,4310,669
1400000US13089023426,13089023426,"Census Tract 234.26, DeKalb County, Georgia",4472,521,255,226,512,321,340,381,16,22,403,253,145,170,2801,571
1400000US13089023427,13089023427,"Census Tract 234.27, DeKalb County, Georgia",2847,337,225,160,118,107,8,16,49,78,33,41,0,13,2414,344
