gisjn_tct,year,tractid,totpop_pov,povpop,povpop185,totalhh,hh100k_up,hh150k_up,tractpop,afam_pop,asn_pop,hisp_pop,totpop_age,under18,over64,povpop_pct,povpop185_pct,hh100k_pct,hh150k_pct,afam_pct,asn_pct,hisp_pct,under18_pct,over64_pct,aldi,bell.s,bi.lo,big.bear,bp.food.mart,chevron.food.mart,circle.k,citgo.food.mart,costco,cvs.pharmacy,dollar.general,dollar.tree,exxon.food.mart,family.dollar.store,flash.foods.llc,food.depot,food.lion,freds.store,harveys,iga,ingles.markets,jet.food.store,kmart,kroger,mapco.express,one.stop,piggly.wiggly,publix,quick.mart,quick.stop,quiktrip,race.trac,rite.aid,sam.s.club,save.a.lot,shell.food.mart,target,texaco.food.mart,the.fresh.market,trader.joe,walgreen.s.,walmart,wayfield,whole.foods,wholesale,winn.dixie,snap_enroll
G13121006900,Y2011,13121006900,3750,1074,1746,1178,223,112,3750,1614,37,821,3750,375,349,28.64,46.56,18.93039049,9.507640068,43.04,0.986666667,21.89333333,10,9.306666667,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1104.395082
G13121006900,Y2010,13121006900,3562,933,1588,1245,205,112,3562,1455,49,791,3562,374,281,26.19314992,44.58169568,16.46586345,8.995983936,40.84783829,1.375631668,22.20662549,10.499719260000001,7.888826502,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1020.388006
G13121006900,Y2009,13121006900,3460,601,1362,1288,218,108,3460,1387,58,780,3460,346,273,17.3699422,39.36416185,16.92546584,8.385093168,40.0867052,1.676300578,22.5433526,10,7.89017341,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,892.6881193
G13121006900,Y2008,13121006900,3648,526,1434,1364,235,97,3648,1342,98,931,3648,347,274,14.41885965,39.30921053,17.228739,7.11143695,36.7872807,2.686403509,25.52083333,9.512061404,7.510964912,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,776.2779847
G13121005200,Y2013,13121005200,4998,673,1187,2344,822,345,5181,1339,192,411,5181,523,357,13.46538615,23.7494998,35.06825939,14.71843003,25.84443158,3.705848292,7.9328315,10.09457634,6.890561668,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1077.185853
G13121005200,Y2012,13121005200,4771,895,1369,2119,815,347,4938,1357,198,317,4938,583,311,18.75916999,28.69419409,38.46153846,16.37564889,27.48076144,4.009720535,6.419603078,11.80639935,6.298096395,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1128.572583
G13121005200,Y2011,13121005200,4202,698,1082,1981,745,302,4360,1057,89,119,4360,475,266,16.61113755,25.74964303,37.60726906,15.24482585,24.24311927,2.041284404,2.729357798,10.89449541,6.100917431,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1076.341878
G13121005200,Y2010,13121005200,3961,817,1322,1909,687,279,4113,1266,82,100,4113,358,247,20.62610452,33.37541025,35.98742797,14.61498167,30.78045222,1.99367858,2.431315342,8.704108923,6.005348894,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,973.3453506
G13121005200,Y2009,13121005200,4202,872,1657,1877,719,320,4335,1567,133,114,4335,529,247,20.75202285,39.43360305,38.30580714,17.04848162,36.14763552,3.06805075,2.629757785,12.20299885,5.697808535,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,865.8204937
G13121005200,Y2008,13121005200,4033,1062,1664,1865,626,319,4033,1538,100,166,4033,419,177,26.33275477,41.25960823,33.56568365,17.10455764,38.13538309,2.479543764,4.116042648,10.38928837,4.388792462,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,694.1580009
G13121005000,Y2013,131e8,1900,279,492,876,264,151,2065,454,38,119,2065,145,221,14.68421053,25.89473684,30.1369863,17.23744292,21.98547215,1.840193705,5.762711864,7.021791768,10.70217918,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613.7025255
G13121005000,Y2012,131e8,1893,371,581,836,206,135,2074,446,28,135,2074,149,203,19.59852087,30.69202324,24.64114833,16.14832536,21.50433944,1.350048216,6.509161041,7.184185149,9.787849566,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,633.9835077
G13121005000,Y2011,131e8,2117,413,773,883,206,131,2276,505,18,269,2276,155,234,19.50873878,36.51393481,23.32955832,14.83578709,22.18804921,0.79086116,11.81898067,6.810193322,10.28119508,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,594.9507795
G13121005000,Y2010,131e8,2019,453,742,943,204,139,2183,419,43,308,2183,111,203,22.43684993,36.75086677,21.6330859,14.74019088,19.19377004,1.969766377,14.10902428,5.084745763,9.299129638,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,528.9579912
G13121005000,Y2009,131e8,1912,377,631,917,227,121,2056,461,32,296,2056,136,232,19.71757322,33.00209205,24.75463468,13.19520174,22.42217899,1.556420233,14.39688716,6.614785992,11.28404669,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.9484393
G13121005000,Y2008,131e8,1897,441,670,965,195,77,2147,527,28,273,2147,112,395,23.24723247,35.31892462,20.20725389,7.979274611,24.54587797,1.304145319,12.71541686,5.216581276,18.39776432,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349.2456124
G13121001500,Y2013,13121001500,4366,581,1210,2511,722,356,4366,534,127,326,4366,332,293,13.30737517,27.71415483,28.75348467,14.17761848,12.23087494,2.908841044,7.466788823,7.604214384,6.710948236,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,141.05113360000001
G13121001500,Y2012,13121001500,4192,549,1037,2396,770,478,4192,394,153,307,4192,272,272,13.09637405,24.73759542,32.13689482,19.94991653,9.398854962,3.64980916,7.323473282,6.488549618,6.488549618,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,150.6735508
G13121001500,Y2011,13121001500,3967,521,979,2289,705,437,3967,401,136,276,3967,266,333,13.13335014,24.67859844,30.79947575,19.09130625,10.10839425,3.428283338,6.957398538,6.705318881,8.394252584,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,129.8932727
G13121001500,Y2010,13121001500,4121,577,891,2338,789,464,4121,327,132,266,4121,136,218,14.00145596,21.62096579,33.74679213,19.84602224,7.934967241,3.203106042,6.454743994,3.300169862,5.289978161,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,111.7615898
G13121001500,Y2009,13121001500,4265,625,954,2335,860,521,4265,343,195,303,4265,158,94,14.65416178,22.36811254,36.83083512,22.31263383,8.042203986,4.572098476,7.104337632,3.704572098,2.203985932,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,85.91398387
G13121001500,Y2008,13121001500,4429,712,1211,2431,798,460,4429,330,224,292,4429,248,230,16.07586363,27.34251524,32.82599753,18.92225422,7.450891849,5.057575073,6.592910364,5.599458117,5.193045834,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,65.18967235
G13121007807,Y2013,13121007807,3171,1879,2334,943,23,13,3203,2741,0,462,3203,871,378,59.25575528,73.60454115,2.43902439,1.378579003,85.57602248,0,14.42397752,27.19325632,11.80143615,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,961.6685987
G13121007807,Y2012,13121007807,2843,1643,2118,983,31,22,2854,2294,0,541,2854,654,451,57.79106578,74.49876891,3.153611394,2.238046796,80.37841626,0,18.95585144,22.91520673,15.80238262,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,987.3550666
G13121007807,Y2011,13121007807,2885,1375,1898,960,22,6,2896,2452,0,427,2896,704,420,47.66031196,65.78856153,2.291666667,0.625,84.66850829,0,14.74447514,24.30939227,14.50276243,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,918.0296316
G13121007807,Y2010,13121007807,2861,1178,2187,971,10,10,2871,2347,0,505,2871,494,428,41.17441454,76.44180357,1.029866117,1.029866117,81.74851968,0,17.58969,17.20654824,14.90769767,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,821.5318156
G13121007807,Y2009,13121007807,3092,1380,2289,1054,24,0,3102,2697,0,385,3102,586,440,44.6313066,74.0297542,2.277039848,0,86.94390716,0,12.41134752,18.89103804,14.18439716,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,701.9947452
G13121007807,Y2008,13121007807,3213,1514,2417,1074,47,0,3223,2930,0,262,3223,590,413,47.12107065,75.22564581,4.376163873,0,90.90909091,0,8.129072293,18.30592616,12.81414831,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574.1281142
G13121010510,Y2013,13121010510,15817,3656,6649,5971,617,128,15835,13006,117,1840,15835,3515,1837,23.11437061,42.03704875,10.33327751,2.143694524,82.13451216,0.738869593,11.61982949,22.1976634,11.60088412,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4472.916735
G13121010510,Y2012,13121010510,15815,3900,7758,5907,486,95,15830,13018,206,1590,15830,3847,1852,24.66013279,49.05469491,8.227526663,1.608261385,82.23626027,1.301326595,10.04421984,24.30195831,11.69930512,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4472.563409
G13121010510,Y2011,13121010510,16203,3752,6645,6143,532,68,16213,13515,251,1104,16213,3826,1946,23.15620564,41.0109239,8.660263715,1.106951001,83.35903287,1.548140381,6.809350521,23.59834701,12.00271387,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4196.19541
G13121010510,Y2010,13121010510,16402,3927,6764,6026,567,97,16407,13512,380,1288,16407,4249,1427,23.94220217,41.23887331,9.409226684,1.609691338,82.35509234,2.316084598,7.850307795,25.89748278,8.697507162,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3732.660765
G13121010510,Y2009,13121010510,15493,3432,6719,5844,576,101,15495,12991,202,660,15495,3765,1178,22.15193959,43.36797263,9.856262834,1.728268309,83.83994837,1.303646338,4.259438529,24.2981607,7.602452404,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2966.21653
G13121010510,Y2008,13121010510,14081,2045,5071,5540,541,81,14081,11557,189,707,14081,2999,972,14.52311626,36.01306725,9.76534296,1.462093863,82.07513671,1.342234216,5.020950217,21.29820325,6.902918827,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2182.07681
G13121010512,Y2013,13121010512,6649,2127,3796,2313,76,25,6649,6049,21,34,6649,1602,299,31.9897729,57.09129192,3.285776048,1.080847384,90.97608663,0.315836968,0.511355091,24.0938487,4.49691683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2152.395236
G13121010512,Y2012,13121010512,6580,2021,4319,2335,65,27,6580,6034,22,44,6580,1770,230,30.71428571,65.63829787,2.78372591,1.156316916,91.70212766,0.334346505,0.668693009,26.89969605,3.495440729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2154.908383
G13121010512,Y2011,13121010512,6556,2320,3941,2344,42,10,6556,5955,0,68,6556,1659,236,35.38743136,60.1128737,1.791808874,0.42662116,90.83282489,0,1.037217816,25.30506406,3.599755949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2033.705271
G13121010512,Y2010,13121010512,5939,1629,3090,2288,123,20,5939,5378,0,63,5939,1301,196,27.42886008,52.0289611,5.375874126,0.874125874,90.55396531,0,1.060784644,21.90604479,3.300218892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1826.609257
G13121010512,Y2009,13121010512,5833,1537,2965,2339,150,30,5833,5209,6,79,5833,1388,216,26.35007715,50.83147608,6.412997007,1.282599401,89.30224584,0.102863021,1.354363106,23.79564547,3.703068747,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1457.525214
G13121010512,Y2008,13121010512,5844,1365,2901,2378,84,18,5875,5312,61,77,5875,1498,235,23.35728953,49.64065708,3.532380151,0.756938604,90.41702128,1.038297872,1.310638298,25.49787234,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1072.527878
G13121007802,Y2013,13121007802,10014,2163,3778,3299,570,218,10014,9782,0,107,10014,1843,931,21.59976034,37.72718195,17.27796302,6.608063049,97.68324346,0,1.068504094,18.40423407,9.296984222,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2577.311572
G13121007802,Y2012,13121007802,9294,1982,3770,3153,594,245,9295,9113,0,100,9295,1673,976,21.3255864,40.56380461,18.83920076,7.770377418,98.04195804,0,1.07584723,17.99892415,10.50026896,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2649.675228
G13121007802,Y2011,13121007802,9624,1919,3893,3227,539,228,9627,9447,0,103,9627,1974,1001,19.939734,40.45095594,16.70281996,7.065385807,98.13025865,0,1.069907552,20.50483017,10.39783941,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2443.696281
G13121007802,Y2010,13121007802,8920,1206,3368,3187,602,225,8925,8684,0,105,8925,1598,982,13.52017937,37.75784753,18.88923753,7.05993097,97.29971989,0,1.176470588,17.9047619,11.00280112,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2178.769412
G13121007802,Y2009,13121007802,8550,1223,3071,3046,647,287,8555,8387,0,0,8555,1728,1009,14.30409357,35.91812865,21.24097177,9.42219304,98.03623612,0,0,20.1987142,11.79427236,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1837.413513
G13121007802,Y2008,13121007802,8199,1142,2735,3019,714,300,8199,7982,0,0,8199,1681,1123,13.92852787,33.35772655,23.6502153,9.937065253,97.35333577,0,0,20.5025003,13.69679229,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1534.407641
G13121007805,Y2013,13121007805,2940,780,1302,1161,164,37,3144,3031,4,21,3144,314,817,26.53061224,44.28571429,14.12575366,3.186907838,96.40585242,0.127226463,0.667938931,9.987277354,25.98600509,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1122.629642
G13121007805,Y2012,13121007805,3199,1108,1471,1217,147,17,3385,2970,3,236,3385,393,758,34.63582369,45.98311972,12.0788825,1.396877568,87.74002954,0.088626292,6.971935007,11.61004431,22.3929099,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1154.79279
G13121007805,Y2011,13121007805,3155,830,1323,1248,142,4,3335,3033,0,221,3335,417,560,26.30744849,41.93343899,11.37820513,0.320512821,90.94452774,0,6.626686657,12.50374813,16.7916042,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1064.457047
G13121007805,Y2010,13121007805,3268,835,1746,1288,91,20,3422,2959,0,360,3422,476,589,25.55079559,53.42717258,7.065217391,1.552795031,86.46990064,0,10.52016365,13.90999416,17.21215663,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,949.205577
G13121007805,Y2009,13121007805,3281,791,1670,1293,80,12,3427,2957,0,380,3427,490,469,24.10850351,50.89911612,6.18716164,0.928074246,86.2853808,0,11.08841552,14.29822002,13.68543916,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,800.8808579
G13121007805,Y2008,13121007805,3407,968,1925,1349,48,25,3407,2988,0,307,3407,535,477,28.41209275,56.50132081,3.558191253,1.853224611,87.70179043,0,9.010859994,15.70296448,14.00058703,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,668.2126067
G13121011618,Y2013,13121011618,4392,332,525,1555,797,532,4426,355,893,158,4426,1137,345,7.559198543,11.95355191,51.25401929,34.21221865,8.020786263,20.17623136,3.569814731,25.68910981,7.794848622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.0125962
G13121011618,Y2012,13121011618,4227,264,576,1439,768,497,4257,246,903,106,4257,1103,272,6.24556423,13.62668559,53.37039611,34.53787352,5.778717407,21.21212121,2.490016444,25.91026545,6.389476157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.2400051
G13121011618,Y2011,13121011618,4125,224,446,1394,680,396,4133,146,892,208,4133,1075,182,5.43030303,10.81212121,48.7804878,28.40746055,3.532542947,21.58238568,5.032663925,26.01016211,4.403580934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.6935545
G13121011618,Y2010,13121011618,4053,88,261,1406,718,415,4053,245,781,161,4053,1098,199,2.171231187,6.439674315,51.06685633,29.51635846,6.044905009,19.26967678,3.972366149,27.09104367,4.909943252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.664863
G13121011618,Y2009,13121011618,3994,76,252,1370,652,408,3994,223,756,192,3994,1094,176,1.902854281,6.309464196,47.59124088,29.7810219,5.583375063,18.92839259,4.807210816,27.39108663,4.406609915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.03221929
G13121011618,Y2008,13121011618,4026,0,249,1281,706,421,4026,232,806,229,4026,1208,161,0,6.184798808,55.11319282,32.86494926,5.762543467,20.01987084,5.688027819,30.00496771,3.999006458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.66126494
G13121011610,Y2013,13121011610,5850,825,1298,1956,851,459,5850,581,392,299,5850,1451,538,14.1025641,22.18803419,43.50715746,23.46625767,9.931623932,6.700854701,5.111111111,24.8034188,9.196581197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.0770839
G13121011610,Y2012,13121011610,5637,635,1281,1906,819,429,5637,676,416,220,5637,1443,434,11.26485719,22.72485365,42.96956978,22.50786988,11.99219443,7.379811957,3.902785169,25.59872272,7.6991307430000004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.2304111
G13121011610,Y2011,13121011610,5098,383,948,1865,686,302,5098,544,633,80,5098,1269,505,7.512750098,18.59552766,36.78284182,16.19302949,10.67085131,12.41663397,1.56924284,24.89211455,9.90584543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.4928553
G13121011610,Y2010,13121011610,5002,304,836,1930,698,264,5002,555,414,123,5002,1276,420,6.077568972,16.71331467,36.16580311,13.67875648,11.09556178,8.276689324,2.459016393,25.50979608,8.396641343,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.1389109
G13121011610,Y2009,13121011610,5301,197,623,1974,757,331,5301,609,530,255,5301,1346,482,3.716279947,11.75249953,38.3485309,16.76798379,11.48839842,9.998113563,4.81041313,25.39143558,9.092624033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.36180569
G13121011610,Y2008,13121011610,5289,146,465,2015,808,368,5289,679,308,273,5289,1238,455,2.760446209,8.791832104,40.09925558,18.2630273,12.83796559,5.823407071,5.161656268,23.40707128,8.602760446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.86135263
G13121011614,Y2013,13121011614,14477,1440,2926,5725,1546,583,14477,2820,2331,1997,14477,2345,1173,9.946812185,20.21136976,27.00436681,10.18340611,19.47917386,16.10140222,13.7942944,16.19810734,8.102507426,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,562.1952185
G13121011614,Y2012,13121011614,14229,1107,2317,5897,1736,648,14229,2330,2377,1707,14229,2092,1138,7.779886148,16.28364607,29.43869764,10.98863829,16.37500878,16.70532012,11.99662661,14.7023684,7.997751072,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,536.732262
G13121011614,Y2011,13121011614,13805,946,2031,5832,1737,717,13805,2588,2594,829,13805,2154,897,6.852589641,14.71206085,29.78395062,12.29423868,18.74683086,18.79029337,6.005070627,15.60304238,6.497645781,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,552.9857301
G13121011614,Y2010,13121011614,13515,1359,2466,5703,1689,715,13517,2409,2292,955,13517,1987,757,10.0554939,18.2463929,29.61599158,12.53726109,17.82200192,16.95642524,7.065177184,14.7000074,5.600355108,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,458.1972509
