gisjn_tct,Atl_Core,tractid,afam_pct,area_sqkm,asn_pct,hh100k_pct,hh150k_pct,hisp_pct,over64_pct,pop1k,popden1k,povpop_pct,povpop185_pct,snap_enroll,snap_pct,snap1k,totpop_pov,under18_pct,chevron.fo,cvs.pharma,dollar.gen,family.dol,ingles.mar,kroger,publix,shell.food,target,walmart,cluster
G13067030341,1,13067030341,12.525736443333333,4.837865132452428,5.407787923333333,45.53102466166666,18.237377525,5.737736099666667,6.383046382666667,4.608499999999999,0.952589597648383,6.598595328166667,9.425416284166666,176.07011189166667,3.8435964914960445,0.17607011189166666,4608.5,24.18020942,2.28595561215001,1.8961969351326542,1.5501141410338974,2.2867402872660727,1.911862249076067,1.1358792896750962,0.9086314977529973,1.6602218237030089,1.1722473057660232,1.0649772344752393,1
G13067031409,1,13067031409,51.713853781666664,14.106104428530472,1.8328443816666666,14.494799755,3.7778982251666666,13.097892986666666,9.4687335725,5.21,0.369343643129598,22.984768298333336,36.74618404833333,958.2146128666667,18.582798550725393,0.9582146128666666,5210,18.06465139,1.6939476512836034,1.7253878086637369,0.7811903617920359,1.2235491778936973,2.4137729170751467,1.4362283918925969,1.4282306970020135,1.3440097937094138,1.4077676737343046,1.321517532661932,4
G13067031408,1,13067031408,57.32659654166667,13.859076078795118,0.5513888775,14.884959276666667,4.3667168315,7.403082296,9.634704014833334,5.899166666666667,0.42565367511710267,15.011726118333334,37.11615767833333,1531.6197906166667,26.049372411603734,1.5316197906166666,5899.166666666667,23.117819453333333,1.5797281664208904,2.011356669352122,1.2477198738530764,0.8000028372598562,2.1545101388611103,1.2805957430739314,1.6727308673345365,0.9603985149768149,1.918941942889892,1.8142998658520304,4
G13067030107,1,13067030107,27.857210878333333,4.103671593048297,5.4104564215,24.650355061666666,12.847110725,7.914867432666667,7.1008087815,4.682833333333333,1.1411325753420787,4.846860508,12.909363248333333,355.95899055,7.593208031708347,0.35595899055,4682.833333333333,21.698667425,0.873579121972189,0.8730273837078015,0.847664493871523,1.8744892153325643,1.619823605347058,1.2670970754506097,0.7408202370016223,1.2979706321586384,1.8724665911180491,1.68117596649523,2
G13067030106,1,13067030106,29.346337195,3.537261020064486,3.4963962669999997,8.946581934000001,2.4568088368333334,16.348338690333332,8.349838501166667,7.016166666666667,1.9835026668568434,15.334432575000001,39.124107190000004,448.32741153333336,6.2981893256541905,0.44832741153333333,7016.166666666667,20.75105563,0.035020939502688433,0.18637414890356516,0.07660578504910387,2.1314923529567604,1.1219261841212291,1.4921157040037953,0.1286936673250801,0.8706899669297046,1.6370176012111908,1.482646852256228,2
G13067030505,1,13067030505,31.20777205,5.101245316517353,7.053628231666667,10.235696286833333,4.089795463166666,20.832290886666666,6.017633914666667,6.496666666666666,1.2735452352450234,18.068854246666668,50.247872435,367.21742,5.587430208611884,0.36721742,6496.666666666667,14.800874063333334,1.588843544146655,1.1538440874004698,0.43048621452790686,0.9779640361919159,2.680176844170726,0.34002347029304497,1.0311774317085152,1.349682995469474,1.944076719654578,0.8223960042324703,5
G13067030800,1,13067030800,17.146034998333334,5.355226110430688,4.1513146515,8.764595201,3.1359490583333334,34.93126708,9.681679682166667,3.4705,0.648058537293188,32.675582465,60.42745541833333,1471.4461998333334,42.15882622037918,1.4714461998333332,3470.5,9.337965450333334,1.4006739095718437,0.10246577063998974,0.7356397234526912,0.020021661903950674,2.7083970914807542,1.3610956638806393,1.6179170331091153,1.2512836967136838,1.9026754542286985,0.20893093081687192,5
G13067030902,1,13067030902,16.734431736666668,5.192798998718217,1.6828324348333334,15.775661058333334,4.849856964833333,41.460862305,14.433295025,5.847,1.125982346215069,23.096502263333335,53.238909901666666,953.9209428166666,16.575166013616624,0.9539209428166666,5847,12.831547833333333,1.4270825442554556,0.20812651813581934,0.9244236866045622,-0.06073589811353043,2.606131243359695,1.0438897869411872,1.4978778879890886,1.181271152171861,1.903913134130138,1.2097424212812944,5
G13067031311,1,13067031311,66.43971939166667,8.156015298867583,0.14928498816666666,12.5431153875,2.816760756,21.003042673333333,5.098055413666667,9.364833333333333,1.1482118399941683,27.153200446666666,51.70870969166667,1963.7985541666667,20.943776277974717,1.9637985541666665,9364.833333333334,20.198672538333334,0.6494486342952065,1.1750865184765262,1.0746373687739665,0.1622165748361551,2.5846421503713053,1.670499613152157,1.4117419039345163,0.5594235482000123,2.156262467424171,1.4058266740925607,5
G13067031406,1,13067031406,59.97699665333333,6.276142543943346,1.3262785788333333,7.706838242,1.7123165851666666,9.373264075166666,15.48348311,6.596666666666667,1.051070242665638,16.534787968333333,38.97864946,1582.8113272,23.886423426681407,1.5828113272,6596.666666666667,18.599927738333335,1.5938394989735178,0.9837812666618353,0.7320801033053964,1.0940281968305026,2.5249344656499337,1.199088286250294,1.364372715040832,1.3373082374015315,-0.011519449141008933,0.7134801487812751,4
G13067031405,1,13067031405,42.25894307833333,9.968182278621674,1.969990356,24.512626725,7.956920947833334,20.73821977,7.917153788333334,8.203833333333334,0.8230019379689452,15.974676376666666,31.641411378333334,1413.82751605,17.149834474814988,1.41382751605,8203.833333333334,17.997500253333335,1.3782796382170786,0.7236148889227566,0.6605561152403242,1.4948487196186404,2.576055425691761,1.16633774748159,1.2651162020076694,1.5619841981430418,0.9811760168188352,0.7424092228612484,5
G13067030320,1,13067030320,13.47465156,9.359543935759216,9.687687546333333,38.26396916666667,22.639033195,4.763615253,9.250702817,7.338166666666667,0.7840303669744373,7.4258574631666665,12.152017690666668,776.2782413,10.464392113993377,0.7762782413,7338.166666666667,15.599161805000001,1.7328175257311518,1.4863496228004116,1.6652650038206755,1.6528230110734945,2.916502504695464,0.7275014822904333,0.6157322116656314,1.861032556967949,1.3924388455437258,1.4439549885946046,1
G13067030318,1,13067030318,4.283079041666666,11.958718666121662,5.6919131101666665,60.608755728333335,39.144653855,1.2291814675,13.68256275,7.7765,0.6502786976693716,2.40006198,6.467511178666666,743.7693418333333,9.515298160708921,0.7437693418333333,7776.5,21.08267479,2.016069610832844,1.4814034374499694,1.8643874543791903,1.980453796637456,2.844347984567345,0.9399519014727415,1.0617265589371583,1.8395072746757999,1.4484087993200594,1.8913281869868754,3
G13067031005,1,13067031005,28.473536121666665,5.035737243594408,7.839946706,18.142303458333334,4.5413559653333335,32.019155695,11.731346056666666,5.530333333333333,1.0982172154371368,20.002100483333333,45.13758235,865.7979815833334,15.600785425279817,0.8657979815833333,5530.333333333333,20.586910868333334,1.1450472132028775,0.3025503039806603,-0.09176107227373265,1.2326753184733572,2.6520820211817244,1.0825784737320372,1.0231535313151878,1.42870516071156,1.53217536191347,1.3059870249524383,5
G13067031002,1,13067031002,34.917219763333335,4.8400800236048696,1.3400757953333333,6.461557835333333,1.6150418038333334,39.944749175,9.566969291,8.148,1.6834432406618365,27.512935168333335,58.505950975,1864.4144703333334,22.509312792215514,1.8644144703333334,8148,19.698970766666665,1.30724426541677,1.2346131972205086,0.44040793836623743,0.6151783489359307,2.7197466747368964,1.3532207886954621,0.6817608521332903,0.9229319287048758,1.9055548949694514,1.5730850280675877,5
G13067030904,1,13067030904,38.090583181666666,3.270484842019096,3.4818090155,6.977512392833334,2.259761791333333,36.526518081666666,6.8327432895,6.1225,1.8720465911776427,28.82286461,57.99301659166667,1207.1821062833333,19.477201187768234,1.2071821062833334,6122.5,16.297816338333334,1.3986381086046762,0.9457076611760402,0.007539246178186849,0.4170482179714257,2.60917887125413,1.1559634204638018,1.2170308294943464,1.202497379457512,1.8069338031142381,1.503920915630505,5
